storeProvince,storeCity,storeArea,storeAreaCn,storeName,storeAddress,storeBrandManage,storeBusinessHours,storeContactName,storeContactPhone,storeIPaddress,storeId,location,storeNo,storePhone,storePrecision,storePublish,storeState,storeTimestamp,storeZip,useCard,hasBreakfast,storeAddtime
浙江省,杭州市,华东区,,杭州八方城 ,浙江省杭州市邱桥路与同顺街口西溪八方城8幢101、103、105、106、107室,,7:30-22:00,金子豪,13567672859,116.237.126.69,1407,"30.2899399,120.046024",27783,13567672859,,1,1,1578294239,,1,1,2020/1/6 15:03
浙江省,杭州市,华东区,,西溪天虹餐厅,浙江省杭州市余杭区五常街道联胜路6号杭州西溪天虹购物中心1层1F-22/1F-23商铺,,10:00-22:00,,,114.93.68.111,6092,"30.2452764,120.0302495",26109,0571-88791126,,1,1,1731069565,,1,0,2024/11/8 20:39
浙江省,杭州市,华东区,,杭州创客空间大厦,浙江省杭州市未来科技城龙潭路与创景路口杭州创客空间大厦一层522、523号,,10:00-22:00,,,116.233.51.78,5907,"30.28797,120.00466",28825,0571-88660332,,1,1,1630568825,,1,0,2021/9/2 15:47
浙江省,杭州市,华东区,,杭州未来科技城宝龙广场,杭州市余杭区仓前街道余杭塘路2853号杭州科技城宝龙广场M1-L1-051商铺,,,,,101.88.227.221,6151,"30.2779324,119.9849724",30369,,,1,1,1676195086,,1,0,2023/2/12 17:44
浙江省,杭州市,华东区,,杭州青山湖宝龙广场,杭州市临安市青山湖街道科技大道2588号M-F1-001铺位,,10:00-22:00,,,116.233.51.78,5911,"30.2646798,119.7877898",28652,0571-56950812,,1,1,1630571924,,1,0,2021/9/2 16:38
浙江省,杭州市,华东区,,杭州临安中石化十二站,浙江省杭州市临安区钱王大街660号中石化第十二加油站汉堡王,,10:00-20:00,,,101.228.159.211,6286,"30.226627,119.716059",32225,0571-63709828,,1,1,1733661475,,1,0,2024/12/8 20:37
浙江省,杭州市,华东区,,桐庐银泰,浙江省杭州市桐庐县城南街道环城南路555号银泰购物中心1层F119~F120商铺005-1006号2/1F-23商铺,,10:00~21:30,,,101.80.66.21,6094,"29.7970568,119.7147479",29706,19357608710,,1,1,1663490033,,1,0,2022/9/18 16:33
浙江省,湖州市,华东区,,湖州万达广场,吴兴区大升路899号万达广场1051号商铺。,,,,,116.231.55.83,621,"30.8699398,120.14092",23103,0572-2587307,,1,1,1484642701,,1,0,2017/1/17 16:45
浙江省,湖州市,华东区,,湖州吾悦广场,浙江省湖州市吴兴区太湖路与青太路交叉口湖州新城吾悦广场 1楼1017/2018-1商铺,,10:00-22:00,,,116.233.193.214,5978,"30.9087466,120.1007731",28661,0572-2200796,,1,1,1632738449,,1,0,2021/9/27 18:27
浙江省,湖州市,华东区,,湖州爱山广场,浙江省湖州市吴兴区爱山广场A2-D区11号楼 ,,10:00-22:00,,,116.226.190.240,326,"30.8671699,120.1001",22051,0572-2380617,,1,1,1464075169,,1,1,2016/5/24 15:32
浙江省,湖州市,华东区,,长兴东鱼坊,湖州雉城街道淘沙街76 号、雉城街道廿字街63 号。,,9:00-21:00,,,116.226.189.106,906,"31.0031399,119.90238",24960,18905722798,,1,1,1516948396,,1,1,2018/1/26 14:33
浙江省,嘉兴市,华东区,,平湖新城吾悦广场,浙江省平湖市当湖街道南市路811号平湖新城吾悦广场1楼1032号商铺,,,,,114.91.116.102,956,"30.6798868,121.0255919",25250,0573-85828130,,1,1,1541761560,,1,0,2018/11/9 19:06
浙江省,嘉兴市,华东区,,嘉兴万联城,嘉善县嘉善大道与世纪大道交叉口东南角万联城购物中心东区1楼1003号商铺。,,,,,101.80.65.15,611,"30.8195798,120.9264801",22601,0573-84038844,,1,1,1646126011,,1,1,2022/3/1 17:13
浙江省,嘉兴市,华东区,,嘉兴经开龙鼎万达,嘉兴市秀洲区龙凤路与新盛西路交汇处的嘉兴经开万达广场1057-1058号商铺,,10:00-22:00,,,116.233.91.86,933,"30.7361319,120.80398",25247,0573-82820251,,1,1,1529398402,,1,0,2018/6/19 16:53
浙江省,嘉兴市,华东区,,嘉兴中冶月河印巷,浙江省嘉兴市南湖区建设街道环城北路338 号月河印巷第一层C012、C013 号商铺,,周一至周四10:00-21:30  周五至周日10:00-22:00,蓝芳艳,13857808647,114.95.107.112,1335,"30.770032,120.7517439",27600,0573-82079010,,1,1,1606718806,,1,0,2020/11/30 14:46
浙江省,嘉兴市,华东区,,嘉兴八佰伴,浙江省嘉兴市越秀南路968号2FL2012号铺位,,9:30-21:30,,,101.81.224.100,416,"30.7584499,120.73312",21671,0573-82753761     ,,1,1,1476344577,,1,0,2016/10/13 15:42
浙江省,嘉兴市,华东区,,嘉兴海宁人民广场,浙江省海宁市硖石街道人民广场18号,,,吕侠,15757368868,183.131.109.162,1298,"30.5084169,120.7276963",27242,15757368868,,1,1,1570688145,,1,0,2019/10/10 14:15
浙江省,嘉兴市,华东区,,海宁金泰城,海宁市新苑路189 号金泰城一层A110、二层A209 号商铺,,10:00-21:30,,,114.91.72.76,1149,"30.498515,120.6945894",26536,0573-87239307,,1,1,1550821407,,1,1,2019/2/22 15:43
浙江省,嘉兴市,华东区,,中关村,浙江省嘉兴市秀洲区高照街道中山西路1911号嘉兴中关村广场购物中心1楼F1-101号,,8:00~22:00,蒲婧,,116.226.190.240,279,"30.7570192,120.6878636",21670,0573-82753991           ,,1,1,1464319647,,1,1,2016/5/27 11:27
浙江省,嘉兴市,华东区,,嘉兴桐乡吾悦广场,浙江省嘉兴市桐乡市梧桐街道振兴东路（&nbsp;&nbsp;东） 439 号新城吾悦广场3幢1F编号为1033号商铺,,10:00-22:00,何嘉俊,13645737619,116.237.126.69,1403,"30.6284448,120.589162",28001,13645737619,,1,1,1578293754,,1,0,2020/1/6 14:55
浙江省,舟山市,华东区,,舟山宝龙广场,浙江省舟山市定海区定沈路与体育路交界处的舟山宝龙广场M2-L1-050号商铺,,10:00-22:00,何鑫,,116.233.193.214,5990,"29.9927749,122.2094496",28888,13819851553,,1,1,1632799726,,1,0,2021/9/28 11:28
浙江省,宁波市,华东区,,宁波镇海吾悦,宁波市镇海区永茂西路999号新城吾悦广场1022号商铺,,10:00-22:00,,,114.91.72.76,1112,"29.9505456,121.7200521",24861,0574-86685059,,1,1,1550822852,,1,0,2019/2/22 16:07
浙江省,宁波市,华东区,,宁波启迪科技园,浙江省宁波市镇海区庄市街道中官西路1277号启迪科技园A栋101-104号商铺,,10:00-22:00,,,101.80.66.21,6090,"29.9224889,121.6368596",29184,0574-87647099,,1,1,1663489714,,1,0,2022/9/18 16:28
浙江省,宁波市,华东区,,宁波镇海万科,镇海区明海大道与庄市大道交叉口1902万科购物中心1楼F102室,,10:00-22:00,,,101.81.224.100,533,"29.9276899,121.62193",22423,0574-87608031,,1,1,1476265246,,1,1,2016/10/12 17:40
浙江省,宁波市,华东区,,宁波印象城 ,宁波市鄞州区钱湖北路288号印象城B1层B1 - 01室,,10:00-22:00,,,101.244.237.192,1189,"29.832787,121.566047",19054,0574-83061261,,1,1,1558422233,,1,0,2019/5/21 15:03
浙江省,宁波市,华东区,,宁波四明中路,浙江省宁波市鄞州区四明中路688号利时城市奥特莱斯购物中心1楼05B号商铺 ,,10:00-22:00,,,116.226.190.240,323,"29.8281858,121.5533979",22045,0574-88024850,,1,1,1464075189,,1,1,2016/5/24 15:33
浙江省,宁波市,华东区,东区,天一,浙江省宁波市海曙区药行街152号天一广场酷购A区第一/二层21F1048室,汉堡王（上海）餐饮有限公司,8:00-23:00,吴龙,13777835671,116.226.190.240,73,"29.8678599,121.5525",18901,0574-87084257,,1,1,1464329293,,1,1,2016/5/27 14:08
浙江省,宁波市,华东区,,宁波北岸星街坊,宁波北岸星街坊购物中心一层8#（&nbsp;&nbsp;8-4）（&nbsp;&nbsp;8-5）商铺,,7:30-22:00,蓝芳艳,13857808647,116.237.126.69,1334,"29.8918081,121.551147",27574,0574-87167695,,1,1,1578451056,,1,0,2020/1/8 10:37
浙江省,宁波市,华东区,,宁波中海环宇城,宁波市鄞州区东郊街道建兴西路586号中海环宇城B1层B1-M-18商铺,,10:00-22:00,,,101.80.66.21,6089,"29.8493196,121.547405",29245,0574-87041562,,1,1,1663489647,,1,0,2022/9/18 16:27
浙江省,宁波市,华东区,,水街,浙江省宁波市鄞州区首南街道水街40、41号内4103室,,07:00~22:00,陈海辉,,116.226.190.240,255,"29.80846,121.54622",21446,0574-83035253,,1,1,1464319457,,1,1,2016/5/27 11:24
浙江省,宁波市,华东区,,宁波姚江里商业广场,宁波市江北区深悦商业广场6幢1层1-379至1-390号,,,,,101.88.227.221,6149,"29.9118389,121.5272799",29795,0574-87910312,,1,1,1676194796,,1,0,2023/2/12 17:39
浙江省,宁波市,华东区,,星海广场,宁波市海曙区星海广场5号楼1-2，1-9，1-8号,,7:30-22:00,,,116.226.188.136,807,"29.8951599,121.51976",22044,0574-87333696,,1,1,1510822722,,1,1,2017/11/16 16:58
浙江省,宁波市,华东区,,宁波恒一广场,海曙区丽园南路606号恒一广场1楼01-32号、2楼02-16号商铺。,,8:00-22:00,,,101.81.224.100,574,"29.8455909,121.5130336",22479,0574-83861470,,1,1,1479116223,,1,1,2016/11/14 17:37
浙江省,宁波市,华东区,,宁波宁海西子广场,宁海县正学东路1号宁海西子国际购物中心1楼1F-07号商铺。,,10:00-22:00,,,101.81.224.100,538,"29.30239,121.44326",22602,0574-65583066,,1,1,1476265619,,1,0,2016/10/12 17:46
浙江省,宁波市,华东区,,宁波洛兹广场,浙江省宁波市宁波洛兹购物广场A座一层A1-02商铺,,7:30-22:00,陈林江,13957814381,116.237.126.69,1410,"29.6834999,121.278976",28005,13957814381,,1,1,1578294644,,1,1,2020/1/6 15:10
浙江省,宁波市,华东区,,慈溪吾悦广场,浙江省慈溪 市 新城大道南路 1449 号 慈溪 新城吾悦广场【&nbsp;&nbsp; 1 】楼编号为【&nbsp;&nbsp; 1029 】的商铺,,10:00-22:00,,,116.233.193.214,5982,"30.1437388,121.2594605",28832,0574-63883232,,1,1,1632798191,,1,0,2021/9/28 11:03
浙江省,宁波市,华东区,,宁波慈溪,浙江省宁波慈溪市三北西大街1555号保利广场购物中心1楼【&nbsp;&nbsp;A1-018、A1-017、A1-016b】号商铺,,10:00-22:00,,,116.226.190.240,247,"30.1733206,121.2554896",20963,0574-63112883,,1,1,1464075666,,1,1,2016/5/24 15:41
浙江省,绍兴市,华东区,,绍兴解放北路,浙江省绍兴市解放北路199号绍兴汇金生活艺术广场一楼1011号商铺 ,,10:00-21:00,,,116.226.190.240,295,"30.0058203,120.58135",21738,0575-89881977,,1,1,1464075210,,1,1,2016/5/24 15:33
浙江省,绍兴市,华东区,,绍兴迎恩门,浙江省绍兴市越城区迎恩门风情水街3-2#512b、513商铺,,10:30-21:00,吕侠,15757368868,116.237.126.69,1401,"30.013833,120.568495",27837,15757368868,,1,1,1578293414,,1,0,2020/1/6 14:50
浙江省,绍兴市,华东区,,诸暨万风新天地购物中心,浙江省诸暨市浣东街道苎萝东路555号万风新天地购物中心东楼第一层南区汉堡王餐厅,,10:00-23:00,,,116.233.193.214,6019,"29.7012675,120.2651427",28900,0575-87711588,,1,1,1632811671,,1,0,2021/9/28 14:47
浙江省,衢州市,华东区,,衢州时代广场,浙江省衢州市柯城区县西街16号4号、6号商铺,,10:00-22:00,,,114.92.184.161,6262,"29.03835,119.17522",30628,,,1,1,1715745560,,1,0,2024/5/15 11:59
浙江省,金华市,华东区,,金华横店站出发层,浙江省金华市东阳市横店站3F—3店铺,,7:00-21:00,,,114.92.234.44,6279,"29.151453,120.316261",31449,18368486957,,1,1,1728649242,,1,0,2024/10/11 20:20
浙江省,金华市,华东区,,新城吾悦广场,义乌市江东东路2号义乌新城吾悦广场1楼1016号商铺,, Sun to Thur 10:00-22:00 Fri to Sat 10:00-22:30,,,114.91.72.76,1116,"29.3065111,120.1067183",25252,0579-85796330,,1,1,1550822748,,1,0,2019/2/22 16:05
浙江省,金华市,华东区,,义乌新光汇,义乌市城北路与福田路交叉口新光汇购物中心1楼1013号,,10:00-22:00,,,114.91.72.76,1101,"29.32504,120.10549",23158,0579-85676716,,1,1,1550823222,,1,0,2019/2/22 16:13
浙江省,金华市,华东区,,义乌新科路,新科路9号万达广场1F12-13、2F13号商铺。,,10:00-22:00,,,116.231.53.212,543,"29.2768159,120.0463628",22641,0579-85890280,,1,1,1502782318,,1,0,2017/8/15 15:31
浙江省,金华市,华东区,,金华永康宝龙广场,浙江金华永康市解放街与松石路西南角交叉口永康宝龙广场M1-F1-015商铺,,10:00-22:00,,,116.233.193.214,6017,"28.8988725,120.0293294",28629,0579-87183132,,1,1,1632811435,,1,0,2021/9/28 14:43
浙江省,金华市,华东区,,金华万达广场,浙江省金华市金东区李渔东路300号万达广场金华金东店三号门1020A/2018D,,10:00-22:00,,,101.88.193.99,6259,"29.090582,119.676884",31655,0579-82566811,,1,1,1704526167,,1,0,2024/1/6 15:29
浙江省,金华市,华东区,,金华双龙加油站（中石化）,浙江省金华市婺城区城西街道双龙北街315号西南角店铺,,10:00-22:00,,,114.93.68.111,6283,"29.086261,119.644592",31962,13857995357,,1,1,1731069918,,1,0,2024/11/8 20:45
浙江省,台州市,华东区,,台州万达广场,台州市椒江区开发大道799号万达广场2号门,,10:00-22:00,,,101.81.226.66,482,"28.6371636,121.4193193",22579,0576-88802257,,1,1,1515466670,,1,0,2018/1/9 10:57
浙江省,台州市,华东区,,黄岩新城吾悦广场,浙江省台州市黄岩区大桥路1号台州黄岩新城吾悦广场12幢1楼1031号商铺。,,,,,114.91.116.102,952,"28.654729,121.2621446",25286,0576-84175125,,1,1,1541760866,,1,0,2018/11/9 18:54
浙江省,台州市,华东区,,玉环新城吾悦广场,浙江省台州玉环市玉城街道双港路8号台州玉环新城吾悦广场1030、2033号,,Sun to Thur 10:00-21:30 Fri to Sat 10:00-22:00,,,114.91.72.76,1127,"28.1143474,121.2290838",25830,0576-87221372,,1,1,1550822333,,1,0,2019/2/22 15:58
浙江省,温州市,华东区,,温州乐清江南里,浙江省乐清市凌云路江南里13-101号13-127号13-128号13-152号,,Sun to Thur 10:00-21:30 Fri to Sat 10:00-22:30,,,116.233.193.214,5983,"28.1022861,121.008293",28128,13346086068,,1,1,1632798294,,1,0,2021/9/28 11:04
浙江省,温州市,华东区,,温州路之遥奥特莱斯,浙江省温州乐清市北白象镇温州大桥工业区北环南路 1 号 13-130 至 13-139、13-225 至 13-229 号,,10:00-22:00,陈彬,13567778176,183.131.109.162,1233,"28.0219669,120.811867",27255,0577-61719275,,1,1,1575277595,,1,0,2019/12/2 17:06
浙江省,温州市,华东区,,温州吾悦,浙江省温州市龙湾区上江路与雁荡西路交汇处温州新城吾悦广场负1楼编号为【&nbsp;&nbsp;B1035/B1036】的商铺,,8:00-22:00,,,116.233.193.214,6005,"27.9854104,120.7224324",28671,0577-88936062,,1,1,1632809837,,1,0,2021/9/28 14:17
浙江省,温州市,华东区,,万象城,温州瓯海区南白象街道温瑞大道999号万象城B1楼,,&quot; Sun to Thur 10:00-21:30 Fri to Sat 10:00-22:00&quot;,,,116.226.189.106,908,"27.9518088,120.6861822",24961,0577-89992791,,1,1,1516948495,,1,0,2018/1/26 14:34
浙江省,温州市,华东区,,温州杨府山,浙江省温州市鹿城区华光路99号温州杨府山公园地下商业街341号342号343号344号345号346号347号商铺    ,,周日到周四10:00-21:30，周五周六10:00-22:00,胡晋玲,15888028878,116.237.126.69,1393,"28.0118414,120.6663288",27175,15888028878,,1,1,1578292099,,1,0,2020/1/6 14:28
浙江省,温州市,华东区,,温州瑞安吾悦广场,瑞安市瑞祥大道1158号瑞安新城吾悦广场1幢1楼1027号,, Sun to Thur 10:00-22:00 Fri to Sat 10:00-22:30,,,114.91.72.76,1115,"27.7823756,120.6603353",25254,0577-66868826,,1,1,1550822778,,1,0,2019/2/22 16:06
浙江省,温州市,华东区,,温州中庚漫游天地,温州漫游天地广源大厦地上一层L1051-1052,,10:00-21:30,,,101.80.69.240,6077,"27.9620303,120.6106262",29457,0557-89796156,,1,1,1662382378,,1,0,2022/9/5 20:52
浙江省,温州市,华东区,,温州平阳银泰城,浙江省平阳县鳌江镇车站大道1188号银泰城A幢-101室1039号、1051-1号商铺,,周日到周四10:00-21:30，周五周六10:00-22:00,何鑫,13819851553,116.237.126.69,1425,"27.6025199,120.56519",27792,13819851553,,1,1,1578297304,,1,0,2020/1/6 15:55
浙江省,温州市,华东区,,龙港置信广场,浙江省温州市龙港市泰安路1号置信广场F101、F102、F103、F104、F114、F138A、F138B、F128号,,10:00-22:00,,,116.233.193.214,5985,"27.5812906,120.5446699",28253,0577-68006161,,1,1,1632798700,,1,0,2021/9/28 11:11
浙江省,余姚市,华东区,,宁波余姚北站,余姚市城区站南路199-249号余姚高铁商业广场东交1#一层1-109/1-110号商铺。,,7:00-22:00,,,116.231.49.9,763,"30.0966103,121.16532",24537,0574-62530585,,1,1,1508228086,,1,1,2017/10/17 16:14
浙江省,余姚市,华东区,,余姚南河沿路,浙江省余姚市城区南河沿路33号余姚舜大财富广场B楼B1F-001、B1F-002号商铺  ,,10:00-22:00,,,116.226.190.240,330,"30.0523303,121.15567",22061,0574-62800223,,1,1,1464159312,,1,1,2016/5/25 14:55
安徽省,合肥市,华东区,,合肥瑶海七里塘,合肥市瑶海区扶苏路与武里山路交口七里塘花园12#103、104、105、106、107商铺,,10: 00-22:00,,0551-65150367,101.88.227.244,6219,"31.8984426,117.3173044",31109,0551-65150367,,1,1,1691932366,,1,0,2023/8/13 21:12
安徽省,合肥市,华东区,,合肥万达茂2店,滨湖区庐州大道800号合肥万达茂一层1001号商铺，二层2057号商铺。,,10:00-22:00,,,116.231.53.212,554,"31.7813799,117.3076699",22841,0551-65182862,,1,1,1502699389,,1,0,2017/8/14 16:29
安徽省,合肥市,华东区,,合肥万达茂1店,滨湖区庐州大道800号合肥万达茂一层1001号商铺，二层2057号商铺。,,10:00-22:00,,,116.231.53.212,555,"31.7813799,117.3076699",22841,0551-65182862,,1,1,1502699380,,1,0,2017/8/14 16:29
安徽省,合肥市,华东区,,合肥包河万达广场,安徽省合肥市包河区马鞍山路130号包河万达广场C区4-1#的1117-1151号商铺,,9:30-22:00,,,114.91.72.76,1153,"31.8571109,117.3032171",26411,,,1,1,1550821302,,1,0,2019/2/22 15:41
安徽省,合肥市,华东区,,合肥庐州大道(悦方广场),滨湖新区庐州大道2868号“&nbsp;&nbsp;合肥悦方ID Mall”购物中心L123号。,,,,,116.231.53.212,619,"31.72544,117.29551",23040,0551-62912518,,1,1,1502699338,,1,1,2017/8/14 16:28
安徽省,合肥市,华东区,,南站,安徽省合肥市包河区铁路合肥南站HFN-3F-16号商铺,,7:00~20:30,何杨,,116.226.190.240,257,"31.7985899,117.29041",21450,0551-65112652     ,,1,1,1464319479,,1,1,2016/5/27 11:24
安徽省,合肥市,华东区,,合肥华联蒙城路购物中心,合肥市濉溪路202号华联蒙城路购物中心一层F1-01号,,7:30-22:00,,,116.233.193.214,5988,"31.8797422,117.2777481",29238,073-189677796,,1,1,1632799533,,1,1,2021/9/28 11:25
安徽省,合肥市,华东区,,合肥国祯广场,合肥市蜀山区长江西路486号一层3-112~3-117号铺位,,10:00-22:00,,,116.233.51.78,5966,"31.8520915,117.2351347",28824,0551-65569970,,1,1,1631178571,,1,0,2021/9/9 17:09
安徽省,合肥市,华东区,,合肥万科广场,安徽省合肥市庐阳区四里河路599号万科广场1层V109、V110、V111、V136号,,7:30-22:00,,,116.233.51.78,5946,"31.892786,117.2332789",26994,0551-63852260,,1,1,1630997000,,1,1,2021/9/7 14:43
安徽省,合肥市,华东区,,合肥正大广场,安徽省合肥市金寨路与芙蓉路交口正大广场1019A店铺1F 1017-1018,,10:00-22:00,孙莉,13965105202,116.237.126.69,1422,"31.7819636,117.2290647",27839,13965105202,,1,1,1578296960,,1,1,2020/1/6 15:49
安徽省,合肥市,华东区,,合肥置地星光汇,合肥市政务区怀宁路288号置地星光荟购物中心G层G-1001、G-1002、G-1003号商铺,,7:30-22:00,,,116.233.51.78,5947,"31.8055645,117.2262883",27068,0551-62655025,,1,1,1630997448,,1,1,2021/9/7 14:50
安徽省,合肥市,华东区,,合肥拓基城市广场,合肥市高新区拓基城市广场金座B座1层104,,10:00-20:00,,,116.237.126.69,1388,"31.8549991,117.206376",28053,(0551) 6281 0992,,1,1,1578290823,,1,1,2020/1/6 14:07
安徽省,合肥市,华东区,,合肥蜀山电子产业园,安徽合肥蜀山区电商园三期2栋FG区1层红府超市A101号,,10:00-22:00,,,101.80.66.21,6106,"31.8662555,117.1525525",29747,0551-65579557,,1,1,1663491069,,1,0,2022/9/18 16:51
安徽省,合肥市,华东区,,合肥汇景城购物中心,合肥市高新区创新大道与望江西路交口东南角合肥汇景城L109铺位,,,,,101.88.227.221,6153,"31.8286169,117.135055",28273,,,1,1,1676195210,,1,1,2023/2/12 17:46
安徽省,合肥市,华东区,,合肥长宁大道,长宁大道1888号合肥砂之船奥莱B馆1楼N1F021、N1F022号商铺及A馆3楼3-c06号甜品站。,,11:00-20:00,,,116.231.53.212,556,"31.86094,117.11561",22864,15397034867,,1,1,1502699368,,1,0,2017/8/14 16:29
安徽省,亳州市,华东区,,涡阳新街里,涡阳县经济开发区向阳路与繁华大道交叉口新街里6号楼,,9:30-21:30,,,101.80.66.21,6133,"33.47243,116.2037542",29879,055-88578881,,1,1,1663493644,,1,0,2022/9/18 17:34
安徽省,阜阳市,华东区,,阜阳宝龙广场,安徽省阜阳市颍州区阜王路1000号宝龙广场1F-055/055-1号商铺一楼汉堡王,,10:00-22:00,,,101.80.65.15,856,"32.8708794,115.8111903",24778,0558-2668836,,1,1,1648021017,,1,0,2022/3/23 15:36
安徽省,蚌埠市,华东区,,蚌埠银泰,安徽省蚌埠市龙子湖区东海大道4000号蚌埠银泰城1-26商铺汉堡王,,10:00-22:00,,,116.231.53.212,629,"32.9168303,117.3694173",23142,055-23381668/23381669,,1,1,1502699330,,1,0,2017/8/14 16:28
安徽省,滁州市,西南区,,天长吾悦广场,安徽省天长市千秋大道211号吾悦广场1F 1040-1/1040-2铺位 汉堡王,,9:00-22:00,,,101.88.227.221,6182,"32.664551,118.9992724",30721,18225803377,,1,1,1676197579,,1,1,2023/2/12 18:26
安徽省,马鞍山市,华东区,,金鹰天地广场,马鞍山市花山区湖南西路8 号马鞍山金鹰天地广场一楼1-1、1-2、1-3 和二楼1-1、1-2 号商铺。,,9:30 -22:00,,,116.226.189.106,897,"31.6848,118.4836",24962,0555-2233023,,1,1,1516947632,,1,0,2018/1/26 14:20
安徽省,芜湖市,华东区,,芜湖古城广场,芜湖市环城北路芜湖古城北大街北1-02-1、北1-05、北1-07-2汉堡王,,11:00-22:00,,,101.80.66.21,6108,"31.3232772,118.3838516",29982,,,1,1,1663491237,,1,0,2022/9/18 16:53
安徽省,芜湖市,华东区,东区,九华南路,安徽省芜湖市弋江区九华南路与大工山路交叉口【&nbsp;&nbsp;4#1-15A，4#1-16A】,汉堡王（上海）餐饮有限公司,10:00-22:00,黄文,13955312205,116.226.190.240,127,"31.2929099,118.38122",21311,0553-2938517,,1,1,1464158933,,1,0,2016/5/25 14:48
安徽省,芜湖市,华东区,东区,芜湖银湖南路,安徽省芜湖市镜湖区银湖中路与赭山西路交汇处星隆国际城一期6#楼1-001、1-002、B1-004B号,汉堡王（上海）餐饮有限公司,10:00-22:00,潘小锦,13966031257,116.226.190.240,124,"31.3459099,118.37352",21158,0553-3853117,,1,1,1464158827,,1,0,2016/5/25 14:47
安徽省,芜湖市,华东区,,芜湖利民西路,安徽省芜湖市弋江区利民西路189号银泰城1-102号商铺 ,,10:00-22:00,,,116.226.190.240,327,"31.3117484,118.3703787",22052,0553-2960029,,1,1,1464075728,,1,0,2016/5/24 15:42
安徽省,芜湖市,华东区,东区,芜湖华强,安徽省芜湖市镜湖区长江中路77-1华强广场一层F1-56/57/58号商铺,汉堡王（上海）餐饮有限公司,10:00-22:00,黄文,13955312205,116.226.190.240,108,"31.3396998,118.36483",20666,0553-3996708,,1,1,1464157157,,1,0,2016/5/25 14:19
福建省,福州市,华东区,,福州连江万星餐厅,福建省福州市连江县凤城镇丹凤东路41号万星广场一层汉堡王餐厅,,10:00-22:00,,,114.91.72.76,1163,"26.2090668,119.5425133",25762,0591-26226001,,1,1,1550821070,,1,0,2019/2/22 15:37
福建省,福州市,华东区,,福州世欧王庄天虹,福建省福州市长乐路88 号世欧广场A4 地块天虹商场一楼1071、1072、1073号商铺,,7:30-23:00,,,115.172.81.31,694,"26.06944,119.32766",22863,0591-63161818,,1,1,1591695677,,1,1,2020/6/9 17:41
福建省,福州市,华东区,,福州东二环,福州市晋安区岳峰镇竹屿路6号东二环泰禾城市广场商业中心22号楼负一层B135号铺,,7:30-23:00,,,115.172.81.31,273,"26.13971,119.32368",21663,0591-83676258,,1,1,1591690922,,1,1,2020/6/9 16:22
福建省,泉州市,华东区,,石狮宝岛中路,福建省石狮市石狮泰禾广场二期10号楼一层L113、L113-1号店铺,,7:30-23:00,,,115.172.81.31,916,"24.73881,118.64586",24868,0595-88886869,,1,1,1591696552,,1,1,2020/6/9 17:55
福建省,泉州市,华东区,,泉州东海泰禾,福建省泉州市丰泽区通港西街与东滨大道交汇处东海泰禾广场17号楼一层、二层、L123、L218号商铺,,10:00-23:00,,,115.172.81.31,798,"24.87347,118.63497",24088,0595-28882625,,1,1,1591756228,,1,0,2020/6/10 10:30
福建省,泉州市,华东区,,泉州世茂摩天城,泉州市石狮世茂广场·摩天城南区3号楼一层156号,,7:30-23:00,,,115.172.81.31,551,"24.72396,118.63043",22833,0595-88882203,,1,1,1591690313,,1,1,2020/6/9 16:11
福建省,泉州市,华东区,,晋江阳光时代广场,晋江市青阳街道阳光社区阳光时代广场C幢1层101号、2层201号、202号、203号,,10:00-23:00,,,115.172.81.31,1094,"24.8112382,118.5917139",26517,0595-82115859,,1,1,1591758631,,1,0,2020/6/10 11:10
福建省,泉州市,华东区,,晋江世茂御龙湾,晋江市梅岭街道双龙西路82号御隆中心M2栋一楼113号店铺,,08:00-22:00,,,115.172.81.31,1085,"24.84351,118.57681",26489,0595-88055669,,1,1,1591757278,,1,1,2020/6/10 10:47
福建省,泉州市,华东区,南区,晋江店,泉州市晋江SM城市广场地下一层78-80号,汉堡王食品（广州）有限公司,10:00-22:00,谢倩雅,15160094225,115.172.81.31,50,"24.7233111,118.5522152",17024,0595-88175180,,1,1,1591691038,362200,1,0,2020/6/9 16:23
福建省,泉州市,华东区,,厦门同安宝龙广场,厦门市同安区双溪大道799号同安宝龙广场M1-LG-034/059 汉堡王,,10:00-22:00,,,101.88.227.221,6199,"24.7167663,118.1653966",30687,0592-7012202,,1,1,1676200445,,1,0,2023/2/12 19:14
福建省,泉州市,华东区,,厦门双拥双创科技园,厦门市湖里区枋湖路9-110 号汉堡王,,7:30-22:00,,,101.88.227.221,6200,"24.512303,118.1602627",30623,0592-6250065,,1,1,1676200524,,1,1,2023/2/12 19:15
福建省,厦门市,华东区,,厦门国际博览中心,厦门市翔安区扬帆路1号-8厦门国际博览中心西登录厅中央廊道第二层A03、 A04号商铺汉堡王,,8:00-22:00,,,101.88.193.99,6247,"24.557071,118.210613",31708,18959247260,,1,1,1704525478,,0,0,2024/1/6 15:17
福建省,厦门市,华东区,,厦门君尚,厦门君尚广场购物中心一楼10013号,,7:30-23:00,,,115.172.81.31,1061,"24.4764899,118.1929761",23384,0592-5228720,,1,1,1591755988,,1,1,2020/6/10 10:26
福建省,厦门市,华东区,,厦门金山路,厦门市思明区金山路1号厦门宝龙一城2-1号楼,,10:00-22:00,,,115.172.81.31,975,"24.4859513,118.172179",25417,0592-5255230,,1,1,1591696827,,1,0,2020/6/9 18:00
